id,name,nation,pos,born,club,league,Last_played,Tackles_defense,Challenges_defense,Blocks_defense,Total_passing,Short_passing,Medium_passing,Long_passing,Expected_passing,Standard_shooting,Expected_shooting,Playing Time_stats,Performance_stats,Expected_stats,Progression_stats,Per_90_Minute_stats,age,defense_ratings,passing_ratings,shooting_ratings,keeping_ratings,potential_ratings,pos_encoded,overall_ratings,Market_Value,Image_URL
1064,James Maddison,ENG,"MF,FW",1996,Tottenham,ENG-Premier League,2425,18.33333333,28.76547619,10.06349206,4622.164762,367.4650794,293.7047619,106.5301587,3.023809524,13.31821429,2.848285714,527.6916667,5.017857143,7.095238095,112.7301587,0.400142857,29,58.86,86.19618,87.88683106,10.71819764,82.91,9,83.88,60000000,https://img.a.transfermarkt.technology/portrait/header/294057-1687982662.jpg?lm=1
927,Jeremy Doku,BEL,"MF,FW",2002,Manchester City,ENG-Premier League,2425,11.86153846,22.40961538,5.333333333,1523.266154,203.7820513,120.3615385,38.07948718,1.926923077,8.527435897,1.182923077,263.4846154,2.105769231,2.578846154,106.1794872,0.397384615,23,46.352,73.75858,80.89708303,9.828715083,85.72,9,80.43,60000000,https://img.a.transfermarkt.technology/portrait/header/486049-1666699113.jpg?lm=1
1987,Jules Koundé,FRA,DF,1998,Barcelona,ESP-La Liga,2425,19.8,35.08928571,17.96825397,8732.38,594.4619048,591.1873016,123.6222222,1.030952381,5.246666667,0.571238095,636.8440476,1.470238095,2.423809524,94.6031746,0.103142857,27,81.044,75.30532,60.64166468,10.41322116,87.28,0,86.12,60000000,https://img.a.transfermarkt.technology/portrait/header/411975-1702502639.jpg?lm=1
4705,Loïs Openda,BEL,FW,2000,RB Leipzig,GER-Bundesliga,2425,3.333333333,8.3875,9.888888889,1055.906667,153.0777778,83.63888889,30.11666667,2.25,17.33458333,5.662333333,542.4416667,7.541666667,11.53333333,90.66666667,0.550166667,25,36.4,67.96152,91.5712021,10.78806215,87.68,3,84.83,60000000,https://img.a.transfermarkt.technology/portrait/header/368887-1713944805.jpg?lm=1
2305,Martín Zubimendi,ESP,MF,1999,Real Sociedad,ESP-La Liga,2425,22.79047619,30.47142857,18.88888889,5116.19619,368.0396825,363.1555556,88.20730159,0.673809524,5.278803571,0.59392381,531.9511905,1.529761905,1.725,60.80952381,0.149809524,26,77.384,81.88195,55.79562407,9.750841488,85.32,7,82.24,60000000,https://img.a.transfermarkt.technology/portrait/header/423440-1684149419.jpg?lm=1
937,Omar Marmoush,EGY,"MF,FW",1999,Manchester City,ENG-Premier League,2425,5.41,16.0475,5.7,944.273,113.4983333,75.64266667,39.3225,1.54,10.61240625,2.59948,281.0125,3.875,5.1475,55.38333333,0.38385,26,43.92,68.04613,74.57338581,9.954666135,81.3,9,77.73,60000000,https://img.a.transfermarkt.technology/portrait/header/445939-1696508916.jpg?lm=1
965,Rasmus Højlund,DEN,FW,2003,Manchester Utd,ENG-Premier League,2425,3,7.320833333,3.666666667,756.7933333,141.6222222,56.66666667,37.23888889,0.233333333,9.466805556,2.371666667,410.1375,2.604166667,4.7375,50.94444444,0.269833333,22,37.24,60.66396,66.96420475,10.254575,82.97,3,76.02,60000000,https://img.a.transfermarkt.technology/portrait/header/610442-1699471458.jpg?lm=1
3622,Warren Zaïre-Emery,FRA,"MF,DF",2006,Paris S-G,FRA-Ligue 1,2425,19.23333333,30.89166667,16.66666667,4078.423333,420.3444444,292.6666667,52.75555556,0.758333333,7.080277778,0.621,382.0125,1.25,1.6125,62.27777778,0.116666667,19,75.23,81.14576,64.30705626,10.2053574,87.67,8,78.88,60000000,https://img.a.transfermarkt.technology/portrait/header/810092-1672303575.jpg?lm=1
5665,Ademola Lookman,NGA,"FW,MF",1997,Atalanta,ITA-Serie A,2425,9.685714286,20.80714286,11.23809524,2115.125714,247.7365079,142.5269841,44.16190476,2.204761905,11.41047619,3.262285714,417.9071429,4.93452381,7.007142857,105.2539683,0.485095238,28,43.444,73.62759,84.03823598,10.20048452,84.68,5,83.95,55000000,https://img.a.transfermarkt.technology/portrait/header/406040-1682076571.jpg?lm=1
632,Amadou Onana,BEL,MF,2001,Aston Villa,ENG-Premier League,2425,28.03333333,29.44166667,12.66666667,2963.47,265.2888889,211.15,61.58888889,-0.125,5.95125,0.754,428.25,1.416666667,2.266666667,37,0.12,24,71.292,73.216705,55.64841587,9.290704155,81.2,7,74.94,55000000,https://img.a.transfermarkt.technology/portrait/header/485706-1718697649.jpg?lm=1
608,Ben White,ENG,"DF,MF",1997,Arsenal,ENG-Premier League,2425,18.04,34.4525,20.53333333,5736.374,446.9366667,393.9033333,81.56333333,1.4,5.0955,0.654,544.4675,1.85,1.5575,83.36666667,0.0882,28,75.832,76.85302,59.13551969,10.50067601,79.94,2,78.95,55000000,https://img.a.transfermarkt.technology/portrait/header/335721-1683275943.jpg?lm=1
949,Bruno Fernandes,POR,MF,1994,Manchester Utd,ENG-Premier League,2425,28.78666667,43.19166667,21.95555556,6838.214667,508.1511111,369.2733333,177.4111111,2.883333333,15.97183333,2.776266667,679.5133333,6.633333333,10.48166667,159.5777778,0.3862,31,65.154,85.98559,98.3650029,11.45928197,84.91,7,85.62,55000000,https://img.a.transfermarkt.technology/portrait/header/240306-1683882766.jpg?lm=1
777,Eberechi Eze,ENG,MF,1998,Crystal Palace,ENG-Premier League,2425,16.9,28.3425,15.2,3184.606,291.6433333,210.1666667,77.21333333,2.085,14.20366667,2.5172,529.375,3.925,6.6625,92.86666667,0.3352,27,53.574,78.71054,85.86462519,10.74543613,83.52,7,81.87,55000000,https://img.a.transfermarkt.technology/portrait/header/479999-1678466922.jpg?lm=1
5047,Gabriel,BRA,GK,1992,Lecce,ITA-Serie A,1920,1,18.175,0,6994.84,180.3666667,236.9,236.5333333,0,0,0,774.575,0.5,0,0,0,33,17.454,45.87339,22.53355783,75.5950137,76.27,6,73.28,55000000,https://img.a.transfermarkt.technology/portrait/header/655488-1682689091.jpg?lm=1
615,Gabriel Martinelli,BRA,FW,2001,Arsenal,ENG-Premier League,2425,11.81333333,20.30166667,10.26666667,1984.54,234.6577778,143.3355556,46.04,1.303333333,10.72983333,2.8548,442.6,3.608333333,6.511666667,124.2444444,0.3862,24,53.294,74.855095,85.77669609,10.86514645,85.26,3,81.17,55000000,https://img.a.transfermarkt.technology/portrait/header/655488-1682689091.jpg?lm=1
956,Kobbie Mainoo,ENG,MF,2005,Manchester Utd,ENG-Premier League,2425,17.86666667,29.45208333,9.555555556,2102.626667,262.5166667,137.8,42.16944444,0.25,4.849513889,0.4125,333.1583333,0.895833333,0.916666667,31.94444444,0.0555,20,73.714,77.539536,53.56712177,9.675588106,85.67,7,77.58,55000000,https://img.a.transfermarkt.technology/portrait/header/820374-1719349758.jpg?lm=1
957,Leny Yoro,FRA,DF,2005,Manchester Utd,ENG-Premier League,2425,10.36666667,20.77083333,5.777777778,4222.723333,246.2222222,327.4111111,71.16666667,0.041666667,4.287708333,0.290666667,334.55,0.583333333,0.675,14.5,0.041666667,20,76.778,64.626396,48.52332974,13.98899104,84.97,0,77.46,55000000,https://img.a.transfermarkt.technology/portrait/header/923831-1701768506.jpg?lm=1
751,Levi Colwill,ENG,DF,2003,Chelsea,ENG-Premier League,2425,16.16666667,26.97916667,15.11111111,6598.336667,366.1777778,499.55,84.93333333,0.5,3.037569444,0.154333333,451.65,0.895833333,1.141666667,36.61111111,0.059333333,22,79.634,75.69514,47.88418656,10.89816489,84.12,0,79.19,55000000,https://img.a.transfermarkt.technology/portrait/header/614258-1694614507.jpg?lm=1
961,Marcus Rashford,ENG,FW,1997,Manchester Utd,ENG-Premier League,2425,7.838095238,18.74761905,12.25396825,2236.060952,281.184127,138.3746032,49.16825397,1.769047619,14.38793651,3.700190476,556.4083333,5.095238095,7.632142857,114,0.360809524,28,35.808,75.09881,88.25784287,10.77673173,81.25,3,80.28,55000000,https://img.a.transfermarkt.technology/portrait/header/258923-1674473054.jpg?lm=1
1066,Micky van de Ven,NED,DF,2001,Tottenham,ENG-Premier League,2425,14.96666667,27.3625,12.88888889,5937.906667,299.6111111,467.1277778,83.88888889,0.508333333,4.089305556,0.481666667,431.3083333,1.291666667,0.870833333,33.61111111,0.088833333,24,81.444,69.505264,49.16572834,10.15408875,85.07,0,82.17,55000000,https://img.a.transfermarkt.technology/portrait/header/557459-1657202743.jpg?lm=1
913,Mohamed Salah,EGY,FW,1992,Liverpool,ENG-Premier League,2425,8.638095238,18.275,7.682539683,3085.407619,365.3301587,201.0952381,53.65238095,4.192857143,20.70468254,7.076761905,692.4178571,10.91071429,17.2047619,195.5555556,0.695428571,33,47.922,85.22867,98.6079189,12.30521018,90.15,3,90.46,55000000,https://img.a.transfermarkt.technology/portrait/header/148455-1727337594.jpg?lm=1
757,Nicolas Jackson,SEN,FW,2001,Chelsea,ENG-Premier League,2425,9.366666667,12.76666667,10.44444444,1213.943333,177.1444444,91.56666667,31.74444444,1.516666667,14.50013889,4.506333333,528.7541667,6.270833333,11.81666667,74.88888889,0.553833333,24,44.072,71.25232,85.44314374,10.52770249,85.81,3,81.81,55000000,https://img.a.transfermarkt.technology/portrait/header/776890-1726227971.jpg?lm=1
3617,Nuno Mendes,POR,DF,2002,Paris S-G,FRA-Ligue 1,2425,9.9,25.75416667,7.666666667,2893.046667,233.8222222,214.2333333,59.12222222,0.95,7.231388889,0.218666667,218.5916667,0.875,1.391666667,55.88888889,0.200833333,23,69.506,79.82198,68.99265374,11.22513156,81.51,0,76.53,55000000,https://img.a.transfermarkt.technology/portrait/header/616341-1672304855.jpg?lm=1
650,Ollie Watkins,ENG,FW,1995,Aston Villa,ENG-Premier League,2425,6.44,14.89,12.33333333,1193.824,199.21,93.42,28.66,2.93,16.43658333,5.4532,667.5325,7.675,12.505,86.4,0.5182,30,50.316,72.95281,86.79752928,11.50019919,84.76,3,84.55,55000000,https://img.a.transfermarkt.technology/portrait/header/324358-1708341279.jpg?lm=1
3618,Ousmane Dembélé,FRA,"FW,MF",1997,Paris S-G,FRA-Ligue 1,2425,7.504761905,15.9452381,5.015873016,2873.253333,287.0857143,194.6968254,63.95714286,2.369047619,11.58777778,2.996761905,340.8845238,4.119047619,6.521428571,134.952381,0.558095238,28,43.008,81.40312,93.05743524,10.71416162,85.11,5,84.82,55000000,https://img.a.transfermarkt.technology/portrait/header/288230-1684148641.jpg?lm=1
759,Pedro Neto,POR,"FW,DF",2000,Chelsea,ENG-Premier League,2425,5.352380952,16.39,4.634920635,1865.089524,210.5952381,128.3587302,51.01746032,1.702380952,7.57218254,0.833333333,340.7690476,2.095238095,3.296428571,81.77777778,0.231761905,25,42.888,76.365944,72.81038355,10.54282263,80.97,4,77.26,55000000,https://img.a.transfermarkt.technology/portrait/header/487465-1709158892.jpg?lm=1
1998,Ronald Araújo,URU,DF,1999,Barcelona,ESP-La Liga,2425,8.626666667,23.86875,7.955555556,4493.129333,232.6866667,333.3711111,87.05333333,0.58,4.137763889,0.239233333,298.9083333,0.916666667,1.205,24,0.061733333,26,73.928,64.55571,52.09565974,9.888420624,76.1,0,71.95,55000000,https://img.a.transfermarkt.technology/portrait/header/480267-1736431980.jpg?lm=1
914,Ryan Gravenberch,NED,MF,2002,Liverpool,ENG-Premier League,2425,12.725,24.75416667,10.33333333,2392.0725,260.1,174.6875,39.63888889,0.44375,5.565069444,0.11575,285.434375,0.5625,1.378125,44.95833333,0.212625,23,69.49,77.03571,61.17475971,10.40151568,82.25,7,75.97,55000000,https://img.a.transfermarkt.technology/portrait/header/478573-1718097194.jpg?lm=1
943,Sávio,BRA,"FW,MF",2004,Manchester City,ENG-Premier League,2425,12.86666667,17.75833333,11.55555556,2306.66,280.2333333,159.9777778,45.4,3.933333333,10.30416667,1.486,459.425,3.583333333,6.158333333,138.2222222,0.371333333,21,49.432,76.54918,90.23212159,11.18101821,85.75,5,79.62,55000000,https://img.a.transfermarkt.technology/portrait/header/743591-1719653229.jpg?lm=1
2167,Viti,ESP,DF,1997,Las Palmas,ESP-La Liga,2425,18.6,25.2,9.333333333,1911.6,166.1333333,150.3666667,39.96666667,0.6,0,0,237.8,0.625,0.35,23.33333333,0.048,28,71.174,66.09804,43.39115465,10.19855779,73.98,0,72.48,55000000,https://img.a.transfermarkt.technology/portrait/header/487469-1672303629.jpg?lm=1
3621,Vitinha,POR,MF,2000,Paris S-G,FRA-Ligue 1,2425,11.02727273,23.14090909,8.878787879,3155.109091,277.8833333,210.7272727,64.92878788,0.786363636,7.535757576,1.035818182,292.0852273,1.505681818,2.739772727,50.28787879,0.275363636,25,45.51,80.38427,66.39258653,10.44982498,81.12,7,77.87,55000000,https://img.a.transfermarkt.technology/portrait/header/487469-1672303629.jpg?lm=1
1974,Alejandro Balde,ESP,DF,2003,Barcelona,ESP-La Liga,2425,9.7,23.575,10.55555556,3640.446667,387.65,266.3611111,49.43888889,1.333333333,4.467638889,0.076,422.325,0.958333333,1.566666667,99.83333333,0.093833333,22,72.018,69.147484,66.11981044,11.73614197,84.11,0,76.53,50000000,https://img.a.transfermarkt.technology/portrait/header/636688-1662836200.jpg?lm=1
945,Alejandro Garnacho,ARG,"FW,MF",2004,Manchester Utd,ENG-Premier League,2425,8.333333333,18.20833333,11,1601.583333,233.0444444,112.9333333,40.77222222,0.408333333,11.85694444,1.753,418.0583333,2.458333333,5.933333333,113.2777778,0.337333333,21,36.852,68.22338,88.77218529,10.22506679,85.28,5,76.83,50000000,https://img.a.transfermarkt.technology/portrait/header/811779-1703629085.jpg?lm=1
4425,Aleksandar Pavlovic,GER,MF,2004,Bayern Munich,GER-Bundesliga,2425,13.46666667,28.125,9.111111111,4092.506667,362.6555556,278.6,69.26666667,0.833333333,5.765833333,0.551333333,245.45,1,0.65,38.77777778,0.095333333,21,69.084,81.23297,59.03180022,9.322586375,85.06,7,76.36,50000000,https://img.a.transfermarkt.technology/portrait/header/792380-1727098078.jpg?lm=1
2405,Alex Baena,ESP,MF,2001,Villarreal,ESP-La Liga,2425,10.98666667,23.39125,12,3168.517333,205.9377778,209.5111111,90.34444444,3.166666667,10.72845833,1.5108,426.03,3.841666667,6.146666667,88.02222222,0.2994,24,52.396,78.773125,81.46419931,10.57884022,84.16,7,79.86,50000000,https://img.a.transfermarkt.technology/portrait/header/548111-1714487266.jpg?lm=1
4426,Alphonso Davies,CAN,"MF,FW",2000,Bayern Munich,GER-Bundesliga,2425,20.34285714,33.61952381,15.07936508,5113.875238,524.468254,345.3809524,55.2384127,1.816666667,6.52015873,0.588,449.6333333,1.476190476,2.114285714,115.015873,0.157333333,25,72.032,76.88123,72.9186286,10.98043248,84.86,9,83.07,50000000,https://img.a.transfermarkt.technology/portrait/header/424204-1711745534.jpg?lm=1
4697,Benjamin Šeško,SVN,FW,2003,RB Leipzig,GER-Bundesliga,2425,3.666666667,8.066666667,8.222222222,829.8133333,144.4666667,68.64444444,22.88888889,1.1,11.775,4.029333333,369.2833333,4.5,4.725,42.77777778,0.449666667,22,37.274,68.66403,68.02536596,10.44652863,82.25,3,73.29,50000000,https://img.a.transfermarkt.technology/portrait/header/627442-1713897956.jpg?lm=1
1055,Brennan Johnson,WAL,"FW,MF",2001,Tottenham,ENG-Premier League,2425,12.3,21.78125,13.08333333,1178.965,163.0291667,100.0125,28.30833333,1.2375,8.511666667,1.9575,390.375,3.109375,6.36875,82.91666667,0.3305,24,44.59,71.235535,75.45418855,10.30021091,83.4,5,78.17,50000000,https://img.a.transfermarkt.technology/portrait/header/470607-1692959021.jpg?lm=1
685,Bryan Mbeumo,CMR,FW,1999,Brentford,ENG-Premier League,2425,12.7,21.9875,14.44444444,2588.403333,261.9833333,170.2111111,67.09444444,2.375,13.24930556,3.992,572.8166667,6.229166667,8.170833333,129.4444444,0.4155,26,56.956,80.54698,88.46927318,10.72006387,89.12,3,87.41,50000000,https://img.a.transfermarkt.technology/portrait/header/413039-1668505084.jpg?lm=1
4698,Castello Lukeba,FRA,DF,2002,RB Leipzig,GER-Bundesliga,2425,11.1,25.59583333,17.11111111,6324.926667,344.2055556,468.7777778,84.48333333,0.208333333,4.118125,0.278,415.1541667,0.645833333,0.4125,33.16666667,0.019833333,23,73.35,76.36044,49.30349673,12.17339125,80.85,0,75.94,50000000,https://img.a.transfermarkt.technology/portrait/header/618472-1713897532.jpg?lm=1
5984,Christian Pulisic,USA,FW,1998,Milan,ITA-Serie A,2425,11.85714286,21.23928571,10.38095238,2030.324762,253.984127,148.7714286,38.24920635,2.14047619,10.53714286,2.464190476,415.8,3.619047619,5.741666667,100.1269841,0.36947619,27,44.864,75.90196,80.9763375,10.18603069,84.44,3,83.69,50000000,https://img.a.transfermarkt.technology/portrait/header/315779-1691696699.jpg?lm=1
743,Christopher Nkunku,FRA,"MF,FW",1997,Chelsea,ENG-Premier League,2425,4.79047619,18.0047619,7.333333333,1543.59619,188.2825397,104.3746032,44.9952381,1.469047619,9.939920635,2.24447619,285.622619,3.273809524,6.101190476,60.61904762,0.545142857,28,49.744,80.7091,76.65360821,9.623646812,82.17,9,82.59,50000000,https://img.a.transfermarkt.technology/portrait/header/344381-1663686834.jpg?lm=1
4429,Dayot Upamecano,FRA,DF,1998,Bayern Munich,GER-Bundesliga,2425,20.82857143,29.74761905,13.93650794,10041.86952,409.6714286,716.1634921,170.5412698,0.419047619,5.141785714,0.404380952,494.4511905,1.136904762,1.211904762,56.55555556,0.056142857,27,80.788,71.51805,55.18177953,9.702655297,83.57,0,83.32,50000000,https://img.a.transfermarkt.technology/portrait/header/344695-1701245272.jpg?lm=1
903,Diogo Jota,POR,"FW,MF",1996,Liverpool,ENG-Premier League,2425,8.942857143,20.90357143,5.396825397,1165.905714,158.0365079,93.62063492,31.64444444,0.80952381,10.32464286,3.04247619,300.7154762,3.767857143,5.864285714,64.84126984,0.588190476,29,45.066,74.33326,75.71563198,9.535795643,81.42,5,82.1,50000000,https://img.a.transfermarkt.technology/portrait/header/340950-1716296423.jpg?lm=1
1979,Fermin López,ESP,"MF,FW",2003,Barcelona,ESP-La Liga,2425,9.933333333,17.81666667,3.555555556,1335.94,164.8666667,97.57777778,38.06666667,0.666666667,8.448055556,1.632666667,223.6416667,2.166666667,3.858333333,43.66666667,0.442333333,22,46.084,74.93117,69.58820394,9.894256584,82.82,9,75.67,50000000,https://img.a.transfermarkt.technology/portrait/header/636703-1698086824.jpg?lm=1
3607,Gonçalo Ramos,POR,FW,2001,Paris S-G,FRA-Ligue 1,2425,6.866666667,23.16666667,4,486.9733333,102.4,48.73333333,23.2,0.5,10.75555556,2.51,189.35,2.875,5.616666667,21.77777778,0.891333333,24,45.206,69.232025,72.85399634,11.5410273,80.87,3,74.85,50000000,https://img.a.transfermarkt.technology/portrait/header/550550-1681906158.jpg?lm=1
907,Ibrahima Konaté,FRA,DF,1999,Liverpool,ENG-Premier League,2425,13.98095238,24.60238095,9.682539683,4873.700952,271.6285714,373.4460317,68.03015873,0.385714286,3.830404762,0.210571429,346.6666667,0.875,0.828571429,29,0.056333333,26,80.952,72.217,50.58103952,10.26841103,84.01,0,83.95,50000000,https://img.a.transfermarkt.technology/portrait/header/357119-1669190550.jpg?lm=1
4481,Jamie Gittens,ENG,"FW,MF",2004,Dortmund,GER-Bundesliga,2425,8.9,18.96666667,7.222222222,1036.796667,158.7666667,81.55,26.78888889,1.908333333,10.15222222,1.747,292.4083333,2.625,2.875,66.11111111,0.348166667,21,36.048,64.760475,74.35563836,10.0155341,85,5,77.11,50000000,https://img.a.transfermarkt.technology/portrait/header/670882-1736780080.jpg?lm=1
4656,Jeremie Frimpong,NED,"DF,FW",2000,Leverkusen,GER-Bundesliga,2425,14.78,24.165,13.2,2412.694,318.2333333,159.7333333,36.40666667,2.39,9.507805556,2.2292,470.165,3.825,6.1325,122.6,0.3232,25,71.31,72.20098,82.70116259,11.04179043,85.22,1,83.57,50000000,https://img.a.transfermarkt.technology/portrait/header/484547-1689710682.jpg?lm=1
4433,Joshua Kimmich,GER,"DF,MF",1995,Bayern Munich,GER-Bundesliga,2425,25.26666667,37.33214286,18.6031746,11326.75714,660.352381,701.0873016,238.1603175,4.526190476,8.543174603,0.981904762,593.5547619,3.232142857,4.530952381,131.5079365,0.224857143,30,77.882,88.489685,79.49685748,10.90021203,85.88,2,87.65,50000000,https://img.a.transfermarkt.technology/portrait/header/161056-1700039639.jpg?lm=1
958,Lisandro Martínez,ARG,DF,1998,Manchester Utd,ENG-Premier League,2425,17.06666667,28.25416667,15.22222222,4826.92,314.1166667,361.2666667,72.50555556,0.525,4.852916667,0.480666667,373.5166667,1.333333333,0.866666667,34,0.07,27,82.594,80.80702,52.63942733,9.233894673,81.96,0,82.74,50000000,https://img.a.transfermarkt.technology/portrait/header/480762-1680681507.jpg?lm=1
960,Manuel Ugarte Ribeiro,URU,MF,2001,Manchester Utd,ENG-Premier League,2425,35.53333333,40.55833333,13.11111111,3421.2,246.6444444,266.3888889,74.71111111,0.35,3.757777778,0.012,353.625,1.041666667,0.666666667,26.33333333,0.033,24,74.202,69.64541,49.88302858,10.392072,80.44,7,75.43,50000000,https://img.a.transfermarkt.technology/portrait/header/476701-1715107512.jpg?lm=1
1117,Matheus Cunha,BRA,"FW,MF",1999,Wolves,ENG-Premier League,2425,9.762962963,16.96944444,11.11111111,1579.754074,176.8098765,100.2580247,51.64074074,1.122222222,12.18814815,2.412222222,366.4712963,3.638888889,4.865740741,63.90123457,0.363814815,26,41.074,73.505844,77.63344624,9.959328182,81.85,5,79.5,50000000,https://img.a.transfermarkt.technology/portrait/header/517894-1696599737.jpg?lm=1
